search_title,search_authors,search_publisher,title,authors,publisher,published_date,description,page_count,categories,language,thumbnail,use_title,use_author,use_publisher,errors
確率論の基礎,伊藤清,岩波書店,確率論の基礎,,,1944,,96,Probabilities,ja,,1.0,1.0,1.0,0
確率論的エントロピー-情報理論の函数解析的基礎１-,梅垣壽春，大矢雅則,共立出版,,,,,,,,,,,,,1
確率論的リスク解析,T.ベッドフォード，R.クック，金野秀敏,シュプリンガージャパン,確率論的リスク解析,"T. ベッドフォード, R. クック",,2006-09-25,相次ぐ事故で、技術・安全大国崩壊の危機感が漂い、リスクの定量的評価法や管理・調整を効率的に行うための実践方法が、切実に求められている。本書は、こうした定量的リスク解析の数理的な基礎と方法をできるだけ平易に与える。第1部では、リスク解析の歴史を概観する。第2部では、不確定性を定量的に扱うための確率論や統計的推定の基礎がまとめられている。第3部では、基本的な故障木及び事象木解析を簡単な例題で学ぶ。また、様々なリスク解析の新手法が紹介されている。第4部では、意思決定の理論、影響図、プロジェクトリスク管理、不確定性解析、リスク管理・調整などの新しい応用解析の方法が紹介されている。確率論的リスク解析と数学的基礎を学ぶための好著。...,437,,ja,http://books.google.com/books/content?id=4JvgwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1.0,1.0,1.0,0
科学哲学からのメッセージ,松王政浩,森北出版,科学哲学からのメッセージ,松王政浩,,2020-11-30,「因果性」「実在/反実在」「価値判断」の三つの問題群に着目し、科学哲学と科学の接点を探る。...,384,,ja,http://books.google.com/books/content?id=NwQSzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1.0,1.0,1.0,0
符号理論,今井秀樹,電子情報通信学会,符号理論,"宮川洋, 岩垂好裕, 今井秀樹",,2001-10-01,本書は、誤り訂正符号あるいは誤り検出符号を中心として、それに最近の符号理論におけるいくつかの重要な論題をあわせて記述したものである。対象としては主として大学院修士課程の学生を考え、したがってなるべく基礎的な事項に重点を置き記述している。しかし実際に符号理論の応用を目的とする研究者ならびに技術者にも直接役立ち得るように、豊富に図や表を挿入し、説明が難解にならないようにしている。...,577,,ja,http://books.google.com/books/content?id=cSQlNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1.0,1.0,0.0,0
組合せ最適化 第2版,B.コルテ，J.フィーゲン，浅野孝夫，浅野泰仁，小野孝男，平田富夫,丸善出版,組合せ最適化原書6版,"B.コルテ, J.フィーゲン",,2022-12-02,教科書としても研究用参考書としても有用であることを目標とし、組合せ最適化における重要な概念、理論的成果、アルゴリズムを解説。...,0,,ja,http://books.google.com/books/content?id=bplxzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1.0,1.0,0.0,0
経営と情報のための数学概論,足達義則,培風館,経営と情報のための数学概論,足達義則,,1995,,192,,ja,,1.0,1.0,1.0,0
統計のための行列代数（上）,D. A. ハーヴィル，伊理正夫,Springer Japan,統計のための行列代数,D.A. ハーヴィル,,2007-06-28,「線形代数」というきれいな数学は、歴史的には「行列代数」「行列の代数」という呼び名でそもそも始まった。この本は、統計ユーザーが線形統計モデルや多変量解析での応用に必要とする線形代数の基礎を、具体的に行列を使って解き明かした入門書である。この本では原則として全ての定理に証明がついている。また、それぞれの理論の道筋の途中で読者がつまづきやすい箇所には、「どこがわかればわかるのか」を明らかにしつつ「なぜそうなるのか」が懇切丁寧に解説されている。...,407,,ja,http://books.google.com/books/content?id=UPXtwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1.0,1.0,0.0,0
統計のための行列代数（下）,D. A. ハーヴィル，伊理正夫,Springer Japan,統計のための行列代数,D.A. ハーヴィル,,2007-06-28,「線形代数」というきれいな数学は、歴史的には「行列代数」「行列の代数」という呼び名でそもそも始まった。この本は、統計ユーザーが線形統計モデルや多変量解析での応用に必要とする線形代数の基礎を、具体的に行列を使って解き明かした入門書である。この本では原則として全ての定理に証明がついている。また、それぞれの理論の道筋の途中で読者がつまづきやすい箇所には、「どこがわかればわかるのか」を明らかにしつつ「なぜそうなるのか」が懇切丁寧に解説されている。...,407,,ja,http://books.google.com/books/content?id=UPXtwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1.0,1.0,0.0,0
統計データの可視化,山本義郎，飯塚誠也，藤野友和,共立出版,Rで学ぶデータサイエンス,"山本義郎, 飯塚誠也, 藤野友和",,2013-05-25,,219,,ja,http://books.google.com/books/content?id=abajnAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1.0,1.0,1.0,0
統計モデルと推測,松井秀俊，小泉和之，竹村彰通,講談社,統計モデルと推測,"松井秀俊, 小泉和之, 竹村彰通",講談社,2019-11-28,ロジスティック回帰モデル、一般化線形モデル、混合分布モデルまで、この一冊で！ ・確率分布、推定、検定などの基本的な内容から、ロジスティック回帰モデル、一般化線形モデル、混合分布モデルまでを一冊で解説した、稀有の入門書 ・Rによるデータ分析例およびコードを多く掲載！ 【データサイエンス入門シリーズ】 第2期として、以下の2点を同時刊行! 『統計モデルと推測』松井秀俊・小泉和之（著）竹村彰通（編） 『Pythonで学ぶアルゴリズムとデータ構造』辻真吾（著）下平英寿（編） 第3期の刊行は2020年2月の予定(^o^)/ 【「巻頭言」より抜粋】 文部科学省は「数理及びデータサイエンスに係る教育強化拠点」6 大学(北海道大学、東京大学、滋賀大学、京都大学、大阪大学、九州大学)を選定し、拠点校は「数理・データサイエンス教育強化拠点コンソーシアム」を設立して、全国の大学に向けたデータサイエンス教育の指針や教育コンテンツの作成をおこなっています。 本シリーズは、コンソーシアムのカリキュラム分科会が作成したデータサイエンスに関するスキルセットに準拠した標準的な教科書シリーズを目指して編集されました。またコンソーシアムの教材分科会委員の先生方には各巻の原稿を読んでいただき、貴重なコメントをいただきました。 データサイエンスは、従来からの統計学とデータサイエンスに必要な情報学の二つの分野を基礎としますが、データサイエンスの教育のためには、データという共通点からこれらの二つの分野を融合的に扱うことが必要です。この点で本シリーズは、これまでの統計学やコンピュータ科学の個々の教科書とは性格を異にしており、ビッグデータの時代にふさわしい内容を提供します。本シリーズが全国の大学で活用されることを期待いたします。 ――編集委員長 竹村彰通(滋賀大学データサイエンス学部学部長、教授) 【推薦の言葉】 データサイエンスの教育の場や実践の場で利用されることを強く意識して、動機付け、題材選び、説明の仕方、例題選びが工夫されており、従来の教科書とは異なりデータサイエンス向けの入門書となっている。 ――北川源四郎(東京大学特任教授、元統計数理研究所所長) 国を挙げて先端IT人材の育成を迅速に進める必要があり、本シリーズはまさにこの目的に合致しています。本シリーズが、初学者にとって信頼できる案内人となることを期待します。 ――杉山将(理化学研究所革新知能統合研究センターセンター長、東京大学教授) ※この商品は紙の書籍のページを画像にした電子書籍です。文字だけを拡大することはできませんので、タブレットサイズの端末での閲読を推奨します。また、文字列のハイライトや検索、辞書の参照、引用などの機能も使用できません。...,261,Mathematics,ja,http://books.google.com/books/content?id=9JXSDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1.0,1.0,1.0,0
統計学,松原望,東京図書,松原望統計学,松原望,,2013-09-25,著者の長年にわたる統計学研究・教育を通して得られた統計学の基礎や統計学における哲学、思想をまとめた。統計学は活用されるさまざまな目的に応じて独自の着眼点や手法を扱う。本書では、それらの理論背景を一貫した著者の目線で貫き、欠落しがちな倫理観から始め、数学の個別手法に入り込み過ぎることなく実践的なシミュレーションまでまとめる...,320,Mathematical statistics,ja,http://books.google.com/books/content?id=93-SngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1.0,1.0,1.0,0
